Reduction,reduction,,Pixel,ADU,Pixel,ADU
"5727,2","1,54436825",,0,"315,97774395",,
,,,,,,
,,,,,,
,,,,,,
"5728,8","1,5402313775",,0,"315,1313398365",,
,,,,,,
,,,,,,
,,,,,,
"5730,4","1,542988175",,0,"315,695380605",,
,,,,,,
,,,,,,
,,,,,,
5732,"1,54096865",,0,"315,28218579",,
,,,,,,
,,,,,,
,,,,,,
"5733,6","1,5396419825",,0,"315,0107496195",,
,,,,,,
,,,,,,
,,,,,,
"5735,2","1,5435490625",,0,"315,8101381875",,
,,,,,,
,,,,,,
,,,,,,
"5736,8","1,5404556725",,0,"315,1772305935",,
,,,,,,
,,,,,,
,,,,,,
"5738,4","1,53865943",,0,"314,809719378",,
,,,,,,
,,,,,,
,,,,,,
5740,"1,539587185",,0,"314,999538051",,
,,,,,,
,,,,,,
,,,,,,
"5741,6","1,53638846",,0,"314,345078916",,
,,,,,,
,,,,,,
,,,,,,
"5743,2","1,53802106",,0,"314,679108876",,
,,,,,,
,,,,,,
,,,,,,
"5744,8","1,533531805",,0,"313,760607303",,
,,,,,,
,,,,,,
,,,,,,
"5746,4","1,5290895225",,0,"312,8517163035",,
,,,,,,
,,,,,,
,,,,,,
5748,"1,5392167575",,0,"314,9237485845",,
,,,,,,
,,,,,,
,,,,,,
"5749,6","1,5316930475",,0,"313,3843975185",,
,,,,,,
,,,,,,
,,,,,,
"5751,2","1,53031698",,0,"313,102854108",,
,,,,,,
,,,,,,
,,,,,,
"5752,8","1,524629955",,0,"311,939288793",,
,,,,,,
,,,,,,
,,,,,,
"5754,4","1,527176435",,0,"312,460298601",,
,,,,,,
,,,,,,
,,,,,,
5756,"1,5245042875",,0,"311,9135772225",,
,,,,,,
,,,,,,
,,,,,,
"5757,6","1,522747275",,0,"311,554092465",,
,,,,,,
,,,,,,
,,,,,,
"5759,2","1,525720065",,0,"312,162325299",,
,,,,,,
,,,,,,
,,,,,,
"5760,8","1,523024805",,0,"311,610875103",,
,,,,,,
,,,,,,
,,,,,,
"5762,4","1,5230848275",,0,"311,6231557065",,
,,,,,,
,,,,,,
,,,,,,
5764,"1,5194087525",,0,"310,8710307615",,
,,,,,,
,,,,,,
,,,,,,
"5765,6","1,51848218",,0,"310,681454028",,
,,,,,,
,,,,,,
,,,,,,
"5767,2","1,519016905",,0,"310,790858763",,
,,,,,,
,,,,,,
,,,,,,
"5768,8","1,5159646675",,0,"310,1663709705",,
,,,,,,
,,,,,,
,,,,,,
"5770,4","1,5170900725",,0,"310,3966288335",,
,,,,,,
,,,,,,
,,,,,,
5772,"1,5173469125",,0,"310,4491782975",,
,,,,,,
,,,,,,
,,,,,,
"5773,6","1,51537474",,0,"310,045671804",,
,,,,,,
,,,,,,
,,,,,,
"5775,2","1,51359724",,0,"309,681995304",,
,,,,,,
,,,,,,
,,,,,,
"5776,8","1,5114304725",,0,"309,2386746735",,
,,,,,,
,,,,,,
,,,,,,
"5778,4","1,5140631625",,0,"309,7773230475",,
,,,,,,
,,,,,,
,,,,,,
5780,"1,5024023525",,0,"307,3915213215",,
,,,,,,
,,,,,,
,,,,,,
"5781,6","1,5082529675",,0,"308,5885571505",,
,,,,,,
,,,,,,
,,,,,,
"5783,2","1,5019274975",,0,"307,2943659885",,
,,,,,,
,,,,,,
,,,,,,
"5784,8","1,499814495",,0,"306,862045677",,
,,,,,,
,,,,,,
,,,,,,
"5786,4","1,5100695975",,0,"308,9602396485",,
,,,,,,
,,,,,,
,,,,,,
5788,"1,50713707",,0,"308,360244522",,
,,,,,,
,,,,,,
,,,,,,
"5789,6","1,506245395",,0,"308,177807817",,
,,,,,,
,,,,,,
,,,,,,
"5791,2","1,502617155",,0,"307,435469913",,
,,,,,,
,,,,,,
,,,,,,
"5792,8","1,50572634",,0,"308,071609164",,
,,,,,,
,,,,,,
,,,,,,
"5794,4","1,50556565",,0,"308,03873199",,
,,,,,,
,,,,,,
,,,,,,
5796,"1,50115112",,0,"307,135519152",,
,,,,,,
,,,,,,
,,,,,,
"5797,6","1,5038416425",,0,"307,6860000555",,
,,,,,,
,,,,,,
,,,,,,
"5799,2","1,502149825",,0,"307,339854195",,
,,,,,,
,,,,,,
,,,,,,
"5800,8","1,5030357225",,0,"307,5211088235",,
,,,,,,
,,,,,,
,,,,,,
"5802,4","1,5020598025",,0,"307,3214355915",,
,,,,,,
,,,,,,
,,,,,,
5804,"1,4961860025",,0,"306,1196561115",,
,,,,,,
,,,,,,
,,,,,,
"5805,6","1,4966909025",,0,"306,2229586515",,
,,,,,,
,,,,,,
,,,,,,
"5807,2","1,4977712225",,0,"306,4439921235",,
,,,,,,
,,,,,,
,,,,,,
"5808,8","1,498650635",,0,"306,623919921",,
,,,,,,
,,,,,,
,,,,,,
"5810,4","1,495325585",,0,"305,943614691",,
,,,,,,
,,,,,,
,,,,,,
5812,"1,498681895",,0,"306,630315717",,
,,,,,,
,,,,,,
,,,,,,
"5813,6","1,48950025",,0,"304,75175115",,
,,,,,,
,,,,,,
,,,,,,
"5815,2","1,4930405375",,0,"305,4760939725",,
,,,,,,
,,,,,,
,,,,,,
"5816,8","1,4902026525",,0,"304,8954627015",,
,,,,,,
,,,,,,
,,,,,,
"5818,4","1,49150237",,0,"305,161384902",,
,,,,,,
,,,,,,
,,,,,,
5820,"1,4904516975",,0,"304,9464173085",,
,,,,,,
,,,,,,
,,,,,,
"5821,6","1,4930385925",,0,"305,4756960255",,
,,,,,,
,,,,,,
,,,,,,
"5823,2","1,486520545",,0,"304,142103507",,
,,,,,,
,,,,,,
,,,,,,
"5824,8","1,4877343075",,0,"304,3904393145",,
,,,,,,
,,,,,,
,,,,,,
"5826,4","1,4855517675",,0,"303,9438916305",,
,,,,,,
,,,,,,
,,,,,,
5828,"1,4902789475",,0,"304,9110726585",,
,,,,,,
,,,,,,
,,,,,,
"5829,6","1,4847523825",,0,"303,7803374595",,
,,,,,,
,,,,,,
,,,,,,
"5831,2","1,481024715",,0,"303,017656689",,
,,,,,,
,,,,,,
,,,,,,
"5832,8","1,483435355",,0,"303,510873633",,
,,,,,,
,,,,,,
,,,,,,
"5834,4","1,4807531925",,0,"302,9621031855",,
,,,,,,
,,,,,,
,,,,,,
5836,"1,47914794",,0,"302,633668524",,
,,,,,,
,,,,,,
,,,,,,
"5837,6","1,482065875",,0,"303,230678025",,
,,,,,,
,,,,,,
,,,,,,
"5839,2","1,475389335",,0,"301,864657941",,
,,,,,,
,,,,,,
,,,,,,
"5840,8","1,476820425",,0,"302,157458955",,
,,,,,,
,,,,,,
,,,,,,
"5842,4","1,4693566875",,0,"300,6303782625",,
,,,,,,
,,,,,,
,,,,,,
5844,"1,47871557",,0,"302,545205622",,
,,,,,,
,,,,,,
,,,,,,
"5845,6","1,473851775",,0,"301,550073165",,
,,,,,,
,,,,,,
,,,,,,
"5847,2","1,4700785175",,0,"300,7780646805",,
,,,,,,
,,,,,,
,,,,,,
"5848,8","1,47388813",,0,"301,557511398",,
,,,,,,
,,,,,,
,,,,,,
"5850,4","1,4671741475",,0,"300,1838305785",,
,,,,,,
,,,,,,
,,,,,,
5852,"1,465495625",,0,"299,840404875",,
,,,,,,
,,,,,,
,,,,,,
"5853,6","1,46100692",,0,"298,922015832",,
,,,,,,
,,,,,,
,,,,,,
"5855,2","1,4652592225",,0,"299,7920369235",,
,,,,,,
,,,,,,
,,,,,,
"5856,8","1,467195215",,0,"300,188140989",,
,,,,,,
,,,,,,
,,,,,,
"5858,4","1,463383025",,0,"299,408166915",,
,,,,,,
,,,,,,
,,,,,,
5860,"1,45979838",,0,"298,674748548",,
,,,,,,
,,,,,,
,,,,,,
"5861,6","1,4620371325",,0,"299,1327973095",,
,,,,,,
,,,,,,
,,,,,,
"5863,2","1,457260855",,0,"298,155570933",,
,,,,,,
,,,,,,
,,,,,,
"5864,8","1,453819095",,0,"297,451386837",,
,,,,,,
,,,,,,
,,,,,,
"5866,4","1,45355158",,0,"297,396653268",,
,,,,,,
,,,,,,
,,,,,,
5868,"1,4507484625",,0,"296,8231354275",,
,,,,,,
,,,,,,
,,,,,,
"5869,6","1,452713645",,0,"297,225211767",,
,,,,,,
,,,,,,
,,,,,,
"5871,2","1,44734878",,0,"296,127560388",,
,,,,,,
,,,,,,
,,,,,,
"5872,8","1,4474072625",,0,"296,1395259075",,
,,,,,,
,,,,,,
,,,,,,
"5874,4","1,4353703",,0,"293,67676338",,
,,,,,,
,,,,,,
,,,,,,
5876,"1,38863433",,0,"284,114583918",,
,,,,,,
,,,,,,
,,,,,,
"5877,6","1,4427517925",,0,"295,1870167455",,
,,,,,,
,,,,,,
,,,,,,
"5879,2","1,439830975",,0,"294,589417485",,
,,,,,,
,,,,,,
,,,,,,
"5880,8","1,4352452125",,0,"293,6511704775",,
,,,,,,
,,,,,,
,,,,,,
"5882,4","1,4301330225",,0,"292,6052164035",,
,,,,,,
,,,,,,
,,,,,,
5884,"1,4305833275",,0,"292,6973488065",,
,,,,,,
,,,,,,
,,,,,,
"5885,6","1,4209333875",,0,"290,7229710825",,
,,,,,,
,,,,,,
,,,,,,
"5887,2","1,418265705",,0,"290,177163243",,
,,,,,,
,,,,,,
,,,,,,
"5888,8","1,40588175",,0,"287,64340605",,
,,,,,,
,,,,,,
,,,,,,
"5890,4","1,3643980175",,0,"279,1558343805",,
,,,,,,
,,,,,,
,,,,,,
5892,"1,4056288425",,0,"287,5916611755",,
,,,,,,
,,,,,,
,,,,,,
"5893,6","1,4202666875",,0,"290,5865642625",,
,,,,,,
,,,,,,
,,,,,,
"5895,2","1,3983684325",,0,"286,1061812895",,
,,,,,,
,,,,,,
,,,,,,
"5896,8","1,3905287175",,0,"284,5021756005",,
,,,,,,
,,,,,,
,,,,,,
"5898,4","1,4061709625",,0,"287,7025789275",,
,,,,,,
,,,,,,
,,,,,,
5900,"1,4065558925",,0,"287,7813356055",,
,,,,,,
,,,,,,
,,,,,,
"5901,6","1,4073501825",,0,"287,9438473395",,
,,,,,,
,,,,,,
,,,,,,
"5903,2","1,411976515",,0,"288,890394969",,
,,,,,,
,,,,,,
,,,,,,
"5904,8","1,422776865",,0,"291,100146579",,
,,,,,,
,,,,,,
,,,,,,
"5906,4","1,41822564",,0,"290,168965944",,
,,,,,,
,,,,,,
,,,,,,
5908,"1,409389715",,0,"288,361135689",,
,,,,,,
,,,,,,
,,,,,,
"5909,6","1,4082009825",,0,"288,1179210195",,
,,,,,,
,,,,,,
,,,,,,
"5911,2","1,4172286",,0,"289,96497156",,
,,,,,,
,,,,,,
,,,,,,
"5912,8","1,408252905",,0,"288,128544363",,
,,,,,,
,,,,,,
,,,,,,
"5914,4","1,4006975575",,0,"286,5827202645",,
,,,,,,
,,,,,,
,,,,,,
5916,"1,4061854175",,0,"287,7055364205",,
,,,,,,
,,,,,,
,,,,,,
"5917,6","1,398999935",,0,"286,235386701",,
,,,,,,
,,,,,,
,,,,,,
"5919,2","1,3833378875",,0,"283,0309317825",,
,,,,,,
,,,,,,
,,,,,,
"5920,8","1,4036845525",,0,"287,1938594415",,
,,,,,,
,,,,,,
,,,,,,
"5922,4","1,391435555",,0,"284,687714553",,
,,,,,,
,,,,,,
,,,,,,
5924,"1,384033525",,0,"283,173259215",,
,,,,,,
,,,,,,
,,,,,,
"5925,6","1,4082101425",,0,"288,1197951555",,
,,,,,,
,,,,,,
,,,,,,
"5927,2","1,40368213",,0,"287,193363798",,
,,,,,,
,,,,,,
,,,,,,
"5928,8","1,4002948375",,0,"286,5003237525",,
,,,,,,
,,,,,,
,,,,,,
"5930,4","1,40205099",,0,"286,859632554",,
,,,,,,
,,,,,,
,,,,,,
5932,"1,38888148",,0,"284,165150808",,
,,,,,,
,,,,,,
,,,,,,
"5933,6","1,3976398425",,0,"285,9571117755",,
,,,,,,
,,,,,,
,,,,,,
"5935,2","1,39856823",,0,"286,147059858",,
,,,,,,
,,,,,,
,,,,,,
"5936,8","1,3917509775",,0,"284,7522499965",,
,,,,,,
,,,,,,
,,,,,,
"5938,4","1,388017405",,0,"283,988361063",,
,,,,,,
,,,,,,
,,,,,,
5940,"1,3796749075",,0,"282,2814860745",,
,,,,,,
,,,,,,
,,,,,,
"5941,6","1,360805375",,0,"278,420779725",,
,,,,,,
,,,,,,
,,,,,,
"5943,2","1,382980305",,0,"282,957770403",,
,,,,,,
,,,,,,
,,,,,,
"5944,8","1,3676273175",,0,"279,8165491605",,
,,,,,,
,,,,,,
,,,,,,
"5946,4","1,36335115",,0,"278,94164529",,
,,,,,,
,,,,,,
,,,,,,
5948,"1,374708145",,0,"281,265286467",,
,,,,,,
,,,,,,
,,,,,,
"5949,6","1,37124635",,0,"280,55700321",,
,,,,,,
,,,,,,
,,,,,,
"5951,2","1,3864834025",,0,"283,6745041515",,
,,,,,,
,,,,,,
,,,,,,
"5952,8","1,382517485",,0,"282,863077431",,
,,,,,,
,,,,,,
,,,,,,
"5954,4","1,3814680225",,0,"282,6483574035",,
,,,,,,
,,,,,,
,,,,,,
5956,"1,3691815825",,0,"280,1345517795",,
,,,,,,
,,,,,,
,,,,,,
"5957,6","1,33869895",,0,"273,89780517",,
,,,,,,
,,,,,,
,,,,,,
"5959,2","1,366264375",,0,"279,537691125",,
,,,,,,
,,,,,,
,,,,,,
"5960,8","1,37137",,0,"280,582302",,
,,,,,,
,,,,,,
,,,,,,
"5962,4","1,364097275",,0,"279,094302465",,
,,,,,,
,,,,,,
,,,,,,
5964,"1,3745199025",,0,"281,2267720515",,
,,,,,,
,,,,,,
,,,,,,
"5965,6","1,3705080725",,0,"280,4059516335",,
,,,,,,
,,,,,,
,,,,,,
"5967,2","1,359858195",,0,"278,226986697",,
,,,,,,
,,,,,,
,,,,,,
"5968,8","1,3653447675",,0,"279,3495394305",,
,,,,,,
,,,,,,
,,,,,,
"5970,4","1,36797708",,0,"279,888110568",,
,,,,,,
,,,,,,
,,,,,,
5972,"1,3685353675",,0,"280,0023361905",,
,,,,,,
,,,,,,
,,,,,,
"5973,6","1,363730355",,0,"279,019230633",,
,,,,,,
,,,,,,
,,,,,,
"5975,2","1,3615829625",,0,"278,5798741275",,
,,,,,,
,,,,,,
,,,,,,
"5976,8","1,34640457",,0,"275,474375022",,
,,,,,,
,,,,,,
,,,,,,
"5978,4","1,3366663275",,0,"273,4819306065",,
,,,,,,
,,,,,,
,,,,,,
5980,"1,35318438",,0,"276,861524148",,
,,,,,,
,,,,,,
,,,,,,
"5981,6","1,364637905",,0,"279,204915363",,
,,,,,,
,,,,,,
,,,,,,
"5983,2","1,3644162575",,0,"279,1595662845",,
,,,,,,
,,,,,,
,,,,,,
"5984,8","1,3566969375",,0,"277,5801934125",,
,,,,,,
,,,,,,
,,,,,,
"5986,4","1,359192355",,0,"278,090755833",,
,,,,,,
,,,,,,
,,,,,,
5988,"1,3607841075",,0,"278,4164283945",,
,,,,,,
,,,,,,
,,,,,,
"5989,6","1,3613465075",,0,"278,5314954345",,
,,,,,,
,,,,,,
,,,,,,
"5991,2","1,3569067",,0,"277,62311082",,
,,,,,,
,,,,,,
,,,,,,
"5992,8","1,3542085125",,0,"277,0710616575",,
,,,,,,
,,,,,,
,,,,,,
"5994,4","1,359597825",,0,"278,173714995",,
,,,,,,
,,,,,,
,,,,,,
5996,"1,3575921475",,0,"277,7633533785",,
,,,,,,
,,,,,,
,,,,,,
"5997,6","1,35555889",,0,"277,347348894",,
,,,,,,
,,,,,,
,,,,,,
"5999,2","1,3562783225",,0,"277,4945447835",,
,,,,,,
,,,,,,
,,,,,,
"6000,8","1,355357055",,0,"277,306053453",,
,,,,,,
,,,,,,
,,,,,,
"6002,4","1,35370144",,0,"276,967314624",,
,,,,,,
,,,,,,
,,,,,,
6004,"1,3562677",,0,"277,49237142",,
,,,,,,
,,,,,,
,,,,,,
"6005,6","1,3504761475",,0,"276,3074197785",,
,,,,,,
,,,,,,
,,,,,,
"6007,2","1,3549142675",,0,"277,2154591305",,
,,,,,,
,,,,,,
,,,,,,
"6008,8","1,346357465",,0,"275,464737339",,
,,,,,,
,,,,,,
,,,,,,
"6010,4","1,3459326675",,0,"275,3778237705",,
,,,,,,
,,,,,,
,,,,,,
6012,"1,343205015",,0,"274,819746069",,
,,,,,,
,,,,,,
,,,,,,
"6013,6","1,344964975",,0,"275,179833885",,
,,,,,,
,,,,,,
,,,,,,
"6015,2","1,343270685",,0,"274,833182151",,
,,,,,,
,,,,,,
,,,,,,
"6016,8","1,3446639075",,0,"275,1182354745",,
,,,,,,
,,,,,,
,,,,,,
"6018,4","1,3452508325",,0,"275,2383203295",,
,,,,,,
,,,,,,
,,,,,,
6020,"1,3385607875",,0,"273,8695371225",,
,,,,,,
,,,,,,
,,,,,,
"6021,6","1,3414123025",,0,"274,4529570915",,
,,,,,,
,,,,,,
,,,,,,
"6023,2","1,3371069175",,0,"273,5720753205",,
,,,,,,
,,,,,,
,,,,,,
"6024,8","1,338660275",,0,"273,889892265",,
,,,,,,
,,,,,,
,,,,,,
"6026,4","1,34025243",,0,"274,215647178",,
,,,,,,
,,,,,,
,,,,,,
6028,"1,33623613",,0,"273,393912198",,
,,,,,,
,,,,,,
,,,,,,
"6029,6","1,338833855",,0,"273,925406733",,
,,,,,,
,,,,,,
,,,,,,
"6031,2","1,3380736525",,0,"273,7698693015",,
,,,,,,
,,,,,,
,,,,,,
"6032,8","1,3372785525",,0,"273,6071918415",,
,,,,,,
,,,,,,
,,,,,,
"6034,4","1,332114345",,0,"272,550594987",,
,,,,,,
,,,,,,
,,,,,,
6036,"1,3295713225",,0,"272,0302925835",,
,,,,,,
,,,,,,
,,,,,,
"6037,6","1,32800399",,0,"271,709616354",,
,,,,,,
,,,,,,
,,,,,,
"6039,2","1,329391785",,0,"271,993559211",,
,,,,,,
,,,,,,
,,,,,,
"6040,8","1,329925675",,0,"272,102793105",,
,,,,,,
,,,,,,
,,,,,,
"6042,4","1,3255897375",,0,"271,2156602925",,
,,,,,,
,,,,,,
,,,,,,
6044,"1,32806633",,0,"271,722371118",,
,,,,,,
,,,,,,
,,,,,,
"6045,6","1,32426113",,0,"270,943827198",,
,,,,,,
,,,,,,
,,,,,,
"6047,2","1,3286675375",,0,"271,8453781725",,
,,,,,,
,,,,,,
,,,,,,
"6048,8","1,3252411875",,0,"271,1443469625",,
,,,,,,
,,,,,,
,,,,,,
"6050,4","1,32083385",,0,"270,24260571",,
,,,,,,
,,,,,,
,,,,,,
6052,"1,327024385",,0,"271,509189171",,
,,,,,,
,,,,,,
,,,,,,
"6053,6","1,31794061",,0,"269,650648806",,
,,,,,,
,,,,,,
,,,,,,
"6055,2","1,321068915",,0,"270,290700009",,
,,,,,,
,,,,,,
,,,,,,
"6056,8","1,3226835025",,0,"270,6210446115",,
,,,,,,
,,,,,,
,,,,,,
"6058,4","1,317145135",,0,"269,487894621",,
,,,,,,
,,,,,,
,,,,,,
6060,"1,32035014",,0,"270,143638644",,
,,,,,,
,,,,,,
,,,,,,
"6061,6","1,315348535",,0,"269,120310261",,
,,,,,,
,,,,,,
,,,,,,
"6063,2","1,3184684675",,0,"269,7586484505",,
,,,,,,
,,,,,,
,,,,,,
"6064,8","1,32188281",,0,"270,457222926",,
,,,,,,
,,,,,,
,,,,,,
"6066,4","1,3195045875",,0,"269,9706386025",,
,,,,,,
,,,,,,
,,,,,,
6068,"1,312937995",,0,"268,627113777",,
,,,,,,
,,,,,,
,,,,,,
"6069,6","1,312949325",,0,"268,629431895",,
,,,,,,
,,,,,,
,,,,,,
"6071,2","1,3134841475",,0,"268,7388565785",,
,,,,,,
,,,,,,
,,,,,,
"6072,8","1,31954084",,0,"269,978055864",,
,,,,,,
,,,,,,
,,,,,,
"6074,4","1,3149325975",,0,"269,0352094485",,
,,,,,,
,,,,,,
,,,,,,
6076,"1,31513045",,0,"269,07569007",,
,,,,,,
,,,,,,
,,,,,,
"6077,6","1,30901941",,0,"267,825371286",,
,,,,,,
,,,,,,
,,,,,,
"6079,2","1,306282595",,0,"267,265418937",,
,,,,,,
,,,,,,
,,,,,,
"6080,8","1,31281949",,0,"268,602867654",,
,,,,,,
,,,,,,
,,,,,,
"6082,4","1,305985085",,0,"267,204548391",,
,,,,,,
,,,,,,
,,,,,,
6084,"1,304746495",,0,"266,951132877",,
,,,,,,
,,,,,,
,,,,,,
"6085,6","1,308079625",,0,"267,633091275",,
,,,,,,
,,,,,,
,,,,,,
"6087,2","1,3067854025",,0,"267,3682933515",,
,,,,,,
,,,,,,
,,,,,,
"6088,8","1,301031975",,0,"266,191142085",,
,,,,,,
,,,,,,
,,,,,,
"6090,4","1,305508465",,0,"267,107031939",,
,,,,,,
,,,,,,
,,,,,,
6092,"1,304408215",,0,"266,881920789",,
,,,,,,
,,,,,,
,,,,,,
"6093,6","1,30548205",,0,"267,10162743",,
,,,,,,
,,,,,,
,,,,,,
"6095,2","1,3021399975",,0,"266,4178434885",,
,,,,,,
,,,,,,
,,,,,,
"6096,8","1,3029679875",,0,"266,5872502425",,
,,,,,,
,,,,,,
,,,,,,
"6098,4","1,3045018925",,0,"266,9010872055",,
,,,,,,
,,,,,,
,,,,,,
6100,"1,3022725025",,0,"266,4449540115",,
,,,,,,
,,,,,,
,,,,,,
"6101,6","1,301890695",,0,"266,366836197",,
,,,,,,
,,,,,,
,,,,,,
"6103,2","1,30088072",,0,"266,160195312",,
,,,,,,
,,,,,,
,,,,,,
"6104,8","1,3013442425",,0,"266,2550320155",,
,,,,,,
,,,,,,
,,,,,,
"6106,4","1,2966684575",,0,"265,2983664045",,
,,,,,,
,,,,,,
,,,,,,
6108,"1,29866942",,0,"265,707763332",,
,,,,,,
,,,,,,
,,,,,,
"6109,6","1,296683145",,0,"265,301371467",,
,,,,,,
,,,,,,
,,,,,,
"6111,2","1,296832605",,0,"265,331950983",,
,,,,,,
,,,,,,
,,,,,,
"6112,8","1,2938065775",,0,"264,7128257565",,
,,,,,,
,,,,,,
,,,,,,
"6114,4","1,2958159425",,0,"265,1239418355",,
,,,,,,
,,,,,,
,,,,,,
6116,"1,294058045",,0,"264,764276007",,
,,,,,,
,,,,,,
,,,,,,
"6117,6","1,295833275",,0,"265,127488065",,
,,,,,,
,,,,,,
,,,,,,
"6119,2","1,2920551425",,0,"264,3544821555",,
,,,,,,
,,,,,,
,,,,,,
"6120,8","1,2897262475",,0,"263,8779902385",,
,,,,,,
,,,,,,
,,,,,,
"6122,4","1,291443645",,0,"264,229369767",,
,,,,,,
,,,,,,
,,,,,,
6124,"1,290833185",,0,"264,104469651",,
,,,,,,
,,,,,,
,,,,,,
"6125,6","1,2878908425",,0,"263,5024663755",,
,,,,,,
,,,,,,
,,,,,,
"6127,2","1,2858627875",,0,"263,0875263225",,
,,,,,,
,,,,,,
,,,,,,
"6128,8","1,2863811375",,0,"263,1935807325",,
,,,,,,
,,,,,,
,,,,,,
"6130,4","1,285314745",,0,"262,975396827",,
,,,,,,
,,,,,,
,,,,,,
6132,"1,2837226875",,0,"262,6496618625",,
,,,,,,
,,,,,,
,,,,,,
"6133,6","1,2847056725",,0,"262,8507805935",,
,,,,,,
,,,,,,
,,,,,,
"6135,2","1,287126225",,0,"263,346025635",,
,,,,,,
,,,,,,
,,,,,,
"6136,8","1,2840453775",,0,"262,7156842365",,
,,,,,,
,,,,,,
,,,,,,
"6138,4","1,28039095",,0,"261,96798837",,
,,,,,,
,,,,,,
,,,,,,
6140,"1,28250156",,0,"262,399819176",,
,,,,,,
,,,,,,
,,,,,,
"6141,6","1,27831223",,0,"261,542682258",,
,,,,,,
,,,,,,
,,,,,,
"6143,2","1,2789055125",,0,"261,6640678575",,
,,,,,,
,,,,,,
,,,,,,
"6144,8","1,276830605",,0,"261,239541783",,
,,,,,,
,,,,,,
,,,,,,
"6146,4","1,2771955825",,0,"261,3142161795",,
,,,,,,
,,,,,,
,,,,,,
6148,"1,2659599175",,0,"259,0153991205",,
,,,,,,
,,,,,,
,,,,,,
"6149,6","1,2607834175",,0,"257,9562872205",,
,,,,,,
,,,,,,
,,,,,,
"6151,2","1,2773308375",,0,"261,3418893525",,
,,,,,,
,,,,,,
,,,,,,
"6152,8","1,279711055",,0,"261,828881853",,
,,,,,,
,,,,,,
,,,,,,
"6154,4","1,2749101775",,0,"260,8466223165",,
,,,,,,
,,,,,,
,,,,,,
6156,"1,2303170875",,0,"251,7228761025",,
,,,,,,
,,,,,,
,,,,,,
"6157,6","1,21880591",,0,"249,367689186",,
,,,,,,
,,,,,,
,,,,,,
"6159,2","1,2501276425",,0,"255,7761156555",,
,,,,,,
,,,,,,
,,,,,,
"6160,8","1,2677427625",,0,"259,3801692075",,
,,,,,,
,,,,,,
,,,,,,
"6162,4","1,2703074625",,0,"259,9049068275",,
,,,,,,
,,,,,,
,,,,,,
6164,"1,2664734475",,0,"259,1204673585",,
,,,,,,
,,,,,,
,,,,,,
"6165,6","1,2626009575",,0,"258,3281559045",,
,,,,,,
,,,,,,
,,,,,,
"6167,2","1,263812675",,0,"258,576073305",,
,,,,,,
,,,,,,
,,,,,,
"6168,8","1,2627846825",,0,"258,3657460395",,
,,,,,,
,,,,,,
,,,,,,
"6170,4","1,2612982875",,0,"258,0616296225",,
,,,,,,
,,,,,,
,,,,,,
6172,"1,2636107625",,0,"258,5347620075",,
,,,,,,
,,,,,,
,,,,,,
"6173,6","1,261812145",,0,"258,166764867",,
,,,,,,
,,,,,,
,,,,,,
"6175,2","1,255840805",,0,"256,945028703",,
,,,,,,
,,,,,,
,,,,,,
"6176,8","1,2572194175",,0,"257,2270928205",,
,,,,,,
,,,,,,
,,,,,,
"6178,4","1,2604779375",,0,"257,8937860125",,
,,,,,,
,,,,,,
,,,,,,
6180,"1,254465825",,0,"256,663707795",,
,,,,,,
,,,,,,
,,,,,,
"6181,6","1,2547830625",,0,"256,7286145875",,
,,,,,,
,,,,,,
,,,,,,
"6183,2","1,2519642775",,0,"256,1518911765",,
,,,,,,
,,,,,,
,,,,,,
"6184,8","1,254467515",,0,"256,664053569",,
,,,,,,
,,,,,,
,,,,,,
"6186,4","1,252571915",,0,"256,276213809",,
,,,,,,
,,,,,,
,,,,,,
6188,"1,2550133375",,0,"256,7757288525",,
,,,,,,
,,,,,,
,,,,,,
"6189,6","1,2524063075",,0,"256,2423305145",,
,,,,,,
,,,,,,
,,,,,,
"6191,2","1,25083292",,0,"255,920415432",,
,,,,,,
,,,,,,
,,,,,,
"6192,8","1,25463494",,0,"256,698308724",,
,,,,,,
,,,,,,
,,,,,,
"6194,4","1,251825055",,0,"256,123406253",,
,,,,,,
,,,,,,
,,,,,,
6196,"1,24749674",,0,"255,237833004",,
,,,,,,
,,,,,,
,,,,,,
"6197,6","1,250274025",,0,"255,806065515",,
,,,,,,
,,,,,,
,,,,,,
"6199,2","1,246415715",,0,"255,016655289",,
,,,,,,
,,,,,,
,,,,,,
"6200,8","1,24498846",,0,"254,724638916",,
,,,,,,
,,,,,,
,,,,,,
"6202,4","1,2427804125",,0,"254,2728723975",,
,,,,,,
,,,,,,
,,,,,,
6204,"1,24294645",,0,"254,30684367",,
,,,,,,
,,,,,,
,,,,,,
"6205,6","1,241978025",,0,"254,108703915",,
,,,,,,
,,,,,,
,,,,,,
"6207,2","1,2405772375",,0,"253,8221027925",,
,,,,,,
,,,,,,
,,,,,,
"6208,8","1,2386908725",,0,"253,4361525135",,
,,,,,,
,,,,,,
,,,,,,
"6210,4","1,23683183",,0,"253,055792418",,
,,,,,,
,,,,,,
,,,,,,
6212,"1,23454186",,0,"252,587264556",,
,,,,,,
,,,,,,
,,,,,,
"6213,6","1,2369329475",,0,"253,0764810585",,
,,,,,,
,,,,,,
,,,,,,
"6215,2","1,2378649175",,0,"253,2671621205",,
,,,,,,
,,,,,,
,,,,,,
"6216,8","1,2342289825",,0,"252,5232498195",,
,,,,,,
,,,,,,
